Rank,Name,Team,Sort▼,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,비율,비율,비율,비율,비율,비율,WAR▼,팀,pid
10,이진영,21 RF,0.28,17,0.21,0.07,47,47,40,8,8,2,1,2,18,5,1,0,3,4,0,22,0,0,0,0.2,0.319,0.45,0.769,0.131,106.5,0.28,KIA 타이거즈,12539
11,최정민,21 2B,0.27,39,0.15,0.12,19,19,15,5,5,0,0,0,5,1,2,3,3,1,0,7,1,0,0,0.333,0.474,0.333,0.807,0.181,147.9,0.27,KIA 타이거즈,10808
12,터커,21 RF,0.24,127,0.5,-0.25,539,539,468,42,111,24,1,9,164,59,0,0,61,8,1,66,12,0,2,0.237,0.334,0.35,0.684,0.109,89.0,0.24,KIA 타이거즈,14224
13,김태진,21 3B,0.12,99,0.28,-0.16,414,408,381,43,105,12,5,1,130,36,8,5,23,0,1,64,7,6,4,0.276,0.314,0.341,0.655,0.089,72.2,0.12,KIA 타이거즈,11244
14,박정우,21 CF,0.06,32,-0.06,0.12,61,60,48,3,9,1,0,0,10,4,0,2,10,2,0,8,2,1,0,0.188,0.35,0.208,0.558,0.087,69.6,0.06,KIA 타이거즈,12869
15,이정훈,21 C,0.06,41,0.13,-0.07,151,151,129,14,32,6,0,2,44,14,0,0,19,3,0,33,3,0,0,0.248,0.358,0.341,0.699,0.12,96.8,0.06,KIA 타이거즈,12916
16,강경학,21 SS,0.01,13,-0.02,0.03,13,13,11,2,2,0,0,0,2,1,0,0,1,1,0,3,0,0,0,0.182,0.308,0.182,0.49,0.053,44.2,0.01,KIA 타이거즈,10676
17,이준영,21 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KIA 타이거즈,11303
17,이의리,21 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KIA 타이거즈,14788
17,정해영,21 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KIA 타이거즈,14608
17,장현식,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KIA 타이거즈,11164
21,이우성,21 LF,-0.04,65,-0.22,0.18,100,99,85,12,17,5,0,0,22,4,2,1,13,0,0,17,2,1,1,0.2,0.303,0.259,0.562,0.067,55.0,-0.04,KIA 타이거즈,11099
22,최정용,21 2B,-0.05,53,-0.23,0.18,65,62,52,7,10,1,0,0,11,2,2,0,9,0,0,16,1,3,1,0.192,0.306,0.212,0.518,0.058,48.0,-0.05,KIA 타이거즈,11407
23,유민상,21 1B,-0.05,24,0.1,-0.16,74,74,60,7,14,2,0,1,19,6,0,0,8,6,0,18,1,0,0,0.233,0.378,0.317,0.695,0.128,102.3,-0.05,KIA 타이거즈,10895
24,백용환,21 C,-0.06,3,-0.06,0.0,7,7,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,0.286,0.0,0.286,0.017,14.4,-0.06,KIA 타이거즈,10003
25,오정환,21 2B,-0.16,9,0.0,-0.16,18,18,17,1,4,1,0,0,5,2,0,0,1,0,0,9,0,0,0,0.235,0.278,0.294,0.572,0.058,47.6,-0.16,KIA 타이거즈,13117
26,김석환,21 1B,-0.21,5,0.0,-0.21,20,20,19,1,5,0,0,1,8,3,0,0,0,1,0,7,0,0,0,0.263,0.3,0.421,0.721,0.109,84.1,-0.21,KIA 타이거즈,12917
27,김규성,21 2B,-0.22,54,-0.28,0.06,41,41,36,8,5,1,0,0,6,2,0,1,5,0,0,17,0,0,0,0.139,0.244,0.167,0.411,0.012,9.8,-0.22,KIA 타이거즈,12540
28,권혁경,21 C,-0.24,5,-0.18,-0.07,18,18,18,1,4,0,0,0,4,0,0,0,0,0,0,6,2,0,0,0.222,0.222,0.222,0.444,0.002,2.0,-0.24,KIA 타이거즈,14790
29,박민,21 2B,-0.29,18,-0.28,-0.01,38,38,35,3,6,1,0,0,7,3,0,1,2,1,0,10,1,0,0,0.171,0.237,0.2,0.437,0.013,10.5,-0.29,KIA 타이거즈,14611
30,나주환,21 3B,-0.3,19,-0.49,0.19,32,32,31,0,5,0,0,0,5,3,0,0,0,0,0,12,2,0,1,0.161,0.156,0.161,0.317,-0.051,-41.6,-0.3,KIA 타이거즈,10092
31,황윤호,21 3B,-0.31,6,-0.09,-0.21,19,19,17,2,3,0,0,0,3,0,0,0,1,1,0,3,1,0,0,0.176,0.263,0.176,0.439,0.023,18.2,-0.31,KIA 타이거즈,11363
32,오선우,21 RF,-0.35,9,-0.31,-0.04,16,16,15,1,1,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0.067,0.125,0.067,0.192,-0.085,-70.7,-0.35,KIA 타이거즈,14181
33,나지완,21 LF,-0.78,31,-0.3,-0.47,102,102,81,3,13,1,0,0,14,7,0,0,14,6,0,29,3,0,1,0.16,0.324,0.173,0.497,0.064,53.0,-0.78,KIA 타이거즈,10030
34,황대인,21 3B,-0.78,86,-0.38,-0.4,308,307,282,30,67,10,1,13,118,45,0,0,18,2,0,62,8,1,5,0.238,0.283,0.418,0.701,0.098,79.7,-0.78,KIA 타이거즈,11306
1,강백호,21 1B,6.8,142,6.72,0.08,627,620,516,76,179,40,1,16,269,102,10,5,103,0,10,85,7,0,8,0.347,0.45,0.521,0.971,0.212,168.7,6.8,KT 위즈,13168
2,배정대,21 CF,2.92,144,2.56,0.37,595,590,510,85,132,23,1,12,193,68,19,7,65,12,2,132,9,3,5,0.259,0.353,0.378,0.731,0.128,102.0,2.92,KT 위즈,11212
3,황재균,21 3B,2.83,117,2.41,0.41,507,505,453,74,132,16,2,10,182,56,11,4,46,3,1,92,11,1,4,0.291,0.358,0.402,0.76,0.135,107.9,2.83,KT 위즈,10407
4,심우준,21 SS,2.32,139,1.87,0.45,460,449,407,61,109,20,2,6,151,48,16,6,32,4,0,65,2,10,6,0.268,0.323,0.371,0.694,0.102,81.0,2.32,KT 위즈,11334
5,유한준,21 RF,1.69,104,1.92,-0.23,337,336,282,30,87,16,0,5,118,42,1,0,44,7,5,34,12,0,4,0.309,0.409,0.418,0.827,0.169,135.2,1.69,KT 위즈,10627
6,장성우,21 C,1.61,127,1.85,-0.24,460,450,385,46,89,13,0,14,144,63,1,2,60,3,3,69,16,9,3,0.231,0.337,0.374,0.711,0.117,93.8,1.61,KT 위즈,10235
7,오윤석,21 2B,1.49,64,0.77,0.72,122,117,95,14,24,4,0,2,34,11,2,0,20,2,0,26,2,5,0,0.253,0.393,0.358,0.751,0.141,113.3,1.49,KT 위즈,11397
8,김민혁,21 LF,1.06,75,1.15,-0.08,199,194,172,22,55,6,2,1,68,13,6,3,20,2,0,26,3,5,0,0.32,0.397,0.395,0.792,0.155,121.7,1.06,KT 위즈,11339
9,송민섭,21 LF,1.01,122,0.47,0.55,65,60,48,39,11,0,0,0,11,7,15,1,12,0,0,22,0,5,0,0.229,0.383,0.229,0.612,0.108,85.9,1.01,KT 위즈,11342
10,호잉,21 RF,1.0,68,0.59,0.42,294,292,259,32,62,11,1,11,108,52,5,2,26,4,2,52,2,0,5,0.239,0.313,0.417,0.73,0.115,91.8,1.0,KT 위즈,13069
11,김병희,21 3B,0.76,34,1.18,-0.42,70,68,52,16,15,3,0,5,33,13,3,0,13,3,0,15,0,2,0,0.288,0.456,0.635,1.091,0.249,196.7,0.76,KT 위즈,11330
12,허도환,21 C,0.66,62,0.59,0.07,125,115,105,8,29,6,0,2,41,21,0,0,8,2,0,28,3,10,0,0.276,0.339,0.39,0.729,0.125,100.2,0.66,KT 위즈,10684
13,신본기,21 SS,0.43,96,0.06,0.37,206,201,174,25,41,8,0,1,52,19,1,2,22,4,0,45,6,5,1,0.236,0.333,0.299,0.632,0.091,72.0,0.43,KT 위즈,10840
14,권동진,21 2B,0.32,86,0.56,-0.24,86,85,67,21,17,5,0,1,25,6,3,3,18,0,0,30,0,1,0,0.254,0.412,0.373,0.785,0.16,127.4,0.32,KT 위즈,14777
15,알몬테,21 LF,0.17,60,0.41,-0.24,250,250,225,18,61,9,0,7,91,36,1,0,22,1,0,50,9,0,2,0.271,0.336,0.404,0.74,0.122,96.8,0.17,KT 위즈,14752
16,박경수,21 2B,0.09,118,0.23,-0.14,280,276,239,24,46,10,0,9,83,33,0,1,34,3,2,76,7,4,0,0.192,0.301,0.347,0.648,0.092,73.6,0.09,KT 위즈,10469
17,고영표,21 P,0.04,1,0.04,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,,,0.508,392.0,0.04,KT 위즈,11308
18,문상철,21 1B,0.03,53,-0.12,0.15,106,106,96,14,21,6,0,2,33,16,2,0,8,2,0,33,1,0,0,0.219,0.292,0.344,0.636,0.084,66.6,0.03,KT 위즈,11333
19,고명성,21 2B,0.0,7,-0.02,0.02,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.179,-137.9,0.0,KT 위즈,13171
20,이창재,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11320
20,박시영,21 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,10737
20,김민수,21 P,0.0,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11317
20,데스파이네,21 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,14602
20,이대은,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11907
20,하준호,21 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,10304
20,조현우,21 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11316
20,김재윤,21 P,0.0,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11489
20,심재민,21 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11311
20,유원상,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,10604
20,안영명,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,10600
31,천성호,21 2B,0.0,41,0.11,-0.11,47,47,42,13,12,1,0,0,13,4,1,0,3,2,0,9,0,0,0,0.286,0.362,0.31,0.672,0.11,87.9,0.0,KT 위즈,14606
32,강민국,21 2B,-0.05,18,-0.09,0.04,50,48,45,2,11,2,0,0,13,4,0,0,3,0,0,6,1,2,0,0.244,0.292,0.289,0.581,0.05,40.8,-0.05,KT 위즈,11243
33,홍현빈,21 LF,-0.12,43,-0.33,0.21,12,11,11,8,2,0,0,0,2,0,0,1,0,0,0,8,0,1,0,0.182,0.182,0.182,0.364,-0.03,-25.0,-0.12,KT 위즈,12941
34,김건형,21 LF,-0.16,11,-0.05,-0.11,39,38,33,4,7,1,0,0,8,0,1,0,6,0,1,6,0,0,0,0.212,0.333,0.242,0.575,0.075,61.6,-0.16,KT 위즈,14779
35,박승욱,21 2B,-0.19,8,0.05,-0.24,6,6,6,5,2,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0.333,0.333,0.5,0.833,0.145,113.5,-0.19,KT 위즈,10804
36,김준태,21 C,-0.23,11,-0.22,-0.02,18,18,17,0,2,0,0,0,2,0,0,0,1,0,0,5,1,0,0,0.118,0.167,0.118,0.285,-0.05,-43.0,-0.23,KT 위즈,10835
37,김태훈,21 1B,-0.42,44,-0.31,-0.11,91,90,87,6,20,4,1,1,29,6,1,0,2,1,0,19,1,1,0,0.23,0.256,0.333,0.589,0.057,45.0,-0.42,KT 위즈,11336
38,조용호,21 LF,-0.43,138,0.04,-0.47,515,510,428,71,101,14,1,0,117,48,12,9,74,3,0,85,8,5,5,0.236,0.349,0.273,0.622,0.096,76.6,-0.43,KT 위즈,12943
39,이홍구,21 C,-0.47,37,-0.59,0.12,58,58,55,4,9,0,0,1,12,5,0,0,2,0,1,28,4,0,1,0.164,0.19,0.218,0.408,-0.011,-8.4,-0.47,KT 위즈,11071
1,구자욱,21 RF,4.75,139,4.24,0.5,610,609,543,107,166,30,10,22,282,88,27,4,48,6,3,98,9,1,12,0.306,0.361,0.519,0.88,0.166,129.8,4.75,삼성 라이온즈,10892
2,강민호,21 C,3.94,123,3.91,0.03,462,460,406,55,118,22,0,18,194,67,0,0,45,4,4,53,18,0,7,0.291,0.361,0.478,0.839,0.156,122.4,3.94,삼성 라이온즈,10232
3,박해민,21 CF,3.34,127,2.97,0.37,542,532,454,78,132,22,1,5,171,54,36,15,69,3,2,82,3,9,7,0.291,0.383,0.377,0.76,0.14,109.6,3.34,삼성 라이온즈,11190
4,오재일,21 1B,2.72,120,2.35,0.37,484,478,418,64,119,20,0,25,214,97,1,0,58,0,8,106,5,0,8,0.285,0.366,0.512,0.878,0.168,132.0,2.72,삼성 라이온즈,10400
5,피렐라,21 LF,2.39,140,2.56,-0.17,621,619,553,102,158,25,2,29,274,97,9,6,57,8,2,89,8,0,3,0.286,0.359,0.495,0.854,0.161,126.2,2.39,삼성 라이온즈,14757
6,김지찬,21 2B,1.03,120,1.09,-0.06,336,326,296,50,81,6,0,1,90,26,23,4,27,0,0,31,0,10,3,0.274,0.331,0.304,0.635,0.09,69.4,1.03,삼성 라이온즈,14618
7,이원석,21 3B,0.82,131,0.96,-0.14,480,478,399,40,92,19,0,9,138,59,1,0,60,11,2,80,11,2,8,0.231,0.341,0.346,0.687,0.112,88.0,0.82,삼성 라이온즈,10180
8,김헌곤,21 LF,0.6,118,0.78,-0.17,364,361,317,38,89,8,2,4,113,27,5,4,34,5,0,46,9,3,5,0.281,0.355,0.356,0.711,0.118,92.9,0.6,삼성 라이온즈,10640
9,박승규,21 CF,0.45,59,-0.09,0.54,78,77,66,13,12,1,0,3,22,5,1,1,9,2,0,9,4,1,0,0.182,0.299,0.333,0.632,0.089,70.9,0.45,삼성 라이온즈,14122
10,김민수,21 C,0.23,47,0.4,-0.17,87,85,76,9,20,5,0,3,34,13,0,0,6,1,0,13,2,2,2,0.263,0.318,0.447,0.765,0.123,94.2,0.23,삼성 라이온즈,11266
11,김성표,21 2B,0.15,39,0.33,-0.19,24,23,18,10,6,0,0,0,6,1,2,1,5,0,0,7,0,1,0,0.333,0.478,0.333,0.811,0.183,144.6,0.15,삼성 라이온즈,11109
12,최영진,21 3B,0.11,44,0.29,-0.18,63,63,57,9,16,1,2,1,24,6,1,0,5,1,0,12,1,0,0,0.281,0.349,0.421,0.77,0.134,103.6,0.11,삼성 라이온즈,10934
13,안주형,21 2B,0.01,1,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.01,삼성 라이온즈,12988
14,오승환,21 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,10367
14,문용익,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,12885
14,김윤수,21 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,13162
14,최채흥,21 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,13156
14,노성호,21 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,11144
14,이재익,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,13244
20,이성곤,21 1B,0.0,2,-0.05,0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.179,-166.5,0.0,삼성 라이온즈,11206
21,송준석,21 RF,-0.01,19,0.0,-0.01,55,55,51,5,12,2,0,2,20,4,0,0,3,1,0,13,1,0,0,0.235,0.291,0.392,0.683,0.096,76.3,-0.01,삼성 라이온즈,11200
22,권정웅,21 C,-0.02,2,-0.02,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.179,-137.0,-0.02,삼성 라이온즈,12529
23,김응민,21 C,-0.03,1,-0.05,0.01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.179,-166.5,-0.03,삼성 라이온즈,10890
24,이태훈,21 1B,-0.05,3,-0.05,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.179,-139.4,-0.05,삼성 라이온즈,13160
25,김현준,21 LF,-0.07,13,-0.08,0.02,4,4,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0.025,20.5,-0.07,삼성 라이온즈,14867
26,김호재,21 3B,-0.1,87,-0.1,0.0,90,87,75,9,17,2,0,0,19,7,0,0,9,2,0,14,0,3,1,0.227,0.322,0.253,0.575,0.075,58.8,-0.1,삼성 라이온즈,13240
27,백승민,21 1B,-0.12,4,-0.08,-0.04,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.179,-155.4,-0.12,삼성 라이온즈,13241
28,김상수,21 2B,-0.15,132,0.28,-0.43,496,488,429,46,101,17,1,3,129,42,4,2,52,3,0,51,14,8,4,0.235,0.32,0.301,0.621,0.086,67.5,-0.15,삼성 라이온즈,10320
29,김도환,21 C,-0.29,25,-0.3,0.01,46,45,41,1,6,2,0,0,8,1,0,1,2,2,0,20,0,1,0,0.146,0.222,0.195,0.417,0.006,4.4,-0.29,삼성 라이온즈,14115
30,강한울,21 SS,-0.33,124,0.15,-0.48,258,255,223,25,58,5,0,0,63,27,2,2,29,0,0,58,5,3,3,0.26,0.341,0.283,0.624,0.091,71.3,-0.33,삼성 라이온즈,11255
31,이학주,21 SS,-0.42,66,-0.06,-0.36,174,170,155,17,32,8,0,4,52,20,2,2,14,1,0,61,3,4,0,0.206,0.276,0.335,0.611,0.073,58.1,-0.42,삼성 라이온즈,14114
32,오선진,21 SS,-0.46,23,-0.17,-0.29,46,46,42,5,9,0,0,0,9,2,0,0,3,1,0,8,2,0,0,0.214,0.283,0.214,0.497,0.041,32.3,-0.46,삼성 라이온즈,10557
33,김성윤,21 LF,-0.55,30,-0.28,-0.27,19,19,18,7,3,0,0,0,3,2,0,1,0,0,0,5,0,0,1,0.167,0.158,0.167,0.325,-0.05,-38.8,-0.55,삼성 라이온즈,12936
34,김동엽,21 LF,-0.64,69,-0.5,-0.14,203,203,185,20,44,9,0,4,65,24,2,1,10,4,0,42,2,0,4,0.238,0.286,0.351,0.637,0.079,62.0,-0.64,삼성 라이온즈,12548
1,최정,21 3B,6.31,134,6.0,0.3,555,552,436,92,121,17,1,35,245,100,8,6,84,22,3,102,9,1,12,0.278,0.41,0.562,0.972,0.204,161.3,6.31,SSG 랜더스,10106
2,박성한,21 SS,4.13,135,3.89,0.24,471,459,407,53,123,21,1,4,158,44,12,5,49,1,0,73,1,12,2,0.302,0.377,0.388,0.765,0.139,110.3,4.13,SSG 랜더스,12922
3,한유섬,21 RF,3.73,135,3.68,0.05,519,517,442,71,123,18,1,31,236,95,1,0,60,10,4,96,11,1,6,0.278,0.373,0.534,0.907,0.179,142.0,3.73,SSG 랜더스,10815
4,추신수,21 RF,3.69,137,4.07,-0.38,580,578,461,84,122,19,2,21,208,69,25,9,103,12,4,123,8,0,4,0.265,0.409,0.451,0.86,0.177,140.9,3.69,SSG 랜더스,14888
5,최주환,21 2B,2.36,116,2.21,0.15,470,468,406,50,104,16,0,18,174,67,2,1,53,9,4,84,7,0,2,0.256,0.353,0.429,0.782,0.141,112.4,2.36,SSG 랜더스,10182
6,최지훈,21 RF,2.3,136,1.78,0.52,534,526,461,75,121,19,6,5,167,45,26,6,51,8,0,71,6,8,6,0.262,0.342,0.362,0.704,0.114,90.1,2.3,SSG 랜더스,14587
7,김성현,21 SS,1.63,110,1.59,0.04,274,270,237,27,67,15,0,6,100,37,5,2,29,0,0,29,8,4,4,0.283,0.356,0.422,0.778,0.137,107.9,1.63,SSG 랜더스,10636
8,이재원,21 C,1.61,107,1.57,0.04,313,306,271,29,76,13,0,3,98,30,0,2,29,5,4,47,14,6,2,0.28,0.358,0.362,0.72,0.123,98.4,1.61,SSG 랜더스,10082
9,로맥,21 1B,1.17,107,1.15,0.03,421,421,355,55,80,11,0,20,151,52,1,0,59,4,1,83,9,0,3,0.225,0.34,0.425,0.765,0.134,106.3,1.17,SSG 랜더스,12991
10,김강민,21 CF,0.98,122,0.82,0.16,260,257,223,43,53,11,1,8,90,27,3,3,25,6,1,52,3,3,3,0.238,0.327,0.404,0.731,0.119,96.1,0.98,SSG 랜더스,10108
11,오태곤,21 LF,0.45,122,0.36,0.09,253,252,235,47,63,10,0,9,100,35,9,4,14,2,0,52,4,1,1,0.268,0.313,0.426,0.739,0.116,92.7,0.45,SSG 랜더스,10249
12,이현석,21 C,0.44,39,0.35,0.09,89,86,79,7,21,5,0,4,38,19,0,0,4,1,0,29,0,3,2,0.266,0.302,0.481,0.783,0.124,96.4,0.44,SSG 랜더스,11369
13,이흥련,21 C,0.37,90,0.55,-0.17,146,144,127,15,30,3,0,3,42,14,0,0,12,5,0,31,4,2,0,0.236,0.326,0.331,0.657,0.1,79.2,0.37,SSG 랜더스,11108
14,최항,21 2B,0.26,34,0.2,0.06,79,78,69,5,19,2,1,0,23,7,1,0,6,2,1,16,4,1,1,0.275,0.346,0.333,0.679,0.107,85.7,0.26,SSG 랜더스,10810
15,안상현,21 2B,0.11,37,0.07,0.04,40,40,39,9,10,2,0,1,15,4,3,1,1,0,0,15,0,0,0,0.256,0.275,0.385,0.66,0.082,66.7,0.11,SSG 랜더스,12613
16,정현,21 SS,0.02,12,0.13,-0.1,29,27,21,5,4,2,0,0,6,0,0,0,3,3,0,4,1,2,0,0.19,0.37,0.286,0.656,0.119,95.2,0.02,SSG 랜더스,11111
17,김태훈,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,10133
17,박민호,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,11236
17,장지훈,21 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,14804
17,정수민,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,12561
17,서동민,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,13191
17,신재영,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,11149
17,김상수,21 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,10427
17,김택형,21 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,11373
17,하재훈,21 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,14147
17,조요한,21 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,14858
27,남태혁,21 1B,-0.01,12,0.07,-0.08,22,22,20,2,6,1,0,1,10,4,0,0,1,1,0,7,1,0,0,0.3,0.364,0.5,0.864,0.165,130.8,-0.01,SSG 랜더스,12521
28,유서준,21 SS,-0.02,6,-0.06,0.04,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.179,-166.5,-0.02,SSG 랜더스,11240
29,이정범,21 LF,-0.02,19,0.28,-0.3,66,66,59,8,15,4,0,3,28,9,0,0,7,0,0,15,1,0,0,0.254,0.333,0.475,0.808,0.143,113.4,-0.02,SSG 랜더스,13194
30,서진용,21 P,-0.03,5,-0.03,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.179,-137.5,-0.03,SSG 랜더스,10784
31,김찬형,21 SS,-0.05,71,0.34,-0.39,135,127,110,18,22,6,0,2,34,6,0,0,14,3,0,27,1,8,0,0.2,0.307,0.309,0.616,0.085,68.5,-0.05,SSG 랜더스,12622
32,오준혁,21 LF,-0.06,26,0.01,-0.07,50,50,46,7,10,2,0,2,18,5,0,0,4,0,0,15,2,0,0,0.217,0.28,0.391,0.671,0.091,72.1,-0.06,SSG 랜더스,10672
33,고명준,21 2B,-0.11,3,-0.16,0.05,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,-0.179,-160.6,-0.11,SSG 랜더스,14807
34,정상호,21 C,-0.12,3,-0.07,-0.05,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.179,-156.7,-0.12,SSG 랜더스,10083
35,김규남,21 LF,-0.2,4,-0.19,-0.01,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,-0.179,-146.2,-0.2,SSG 랜더스,14200
36,정진기,21 RF,-0.2,2,-0.18,-0.01,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.179,-137.0,-0.2,SSG 랜더스,10717
37,고종욱,21 LF,-0.49,88,-0.1,-0.4,199,198,180,25,48,5,0,2,59,18,2,3,16,0,0,30,6,1,2,0.267,0.323,0.328,0.651,0.092,73.0,-0.49,SSG 랜더스,10659
38,김창평,21 CF,-0.64,40,-0.54,-0.1,28,26,25,6,2,0,0,0,2,1,2,1,1,0,0,6,0,2,0,0.08,0.115,0.08,0.195,-0.09,-70.2,-0.64,SSG 랜더스,14146
39,정의윤,21 LF,-0.76,62,-0.39,-0.37,178,178,165,21,38,2,0,7,61,24,0,0,11,0,1,37,5,0,2,0.23,0.275,0.37,0.645,0.08,64.7,-0.76,SSG 랜더스,10655
1,양의지,21 C,5.99,141,6.03,-0.03,570,566,480,81,156,29,2,30,279,111,2,1,69,11,5,60,12,0,10,0.325,0.414,0.581,0.995,0.211,168.5,5.99,NC 다이노스,10165
